X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-3.191629,47.36461,0,0,268,18,2023/05/18 18:34:42+02,,,,,,,,,,,,,,,,,,,,,
-3.19179,47.364409,0,0,269,23,2023/05/18 18:34:25+02,,,,,,,,,,,,,,,,,,,,,
-3.192133,47.364412,0,0,270,26,2023/05/18 18:33:05+02,,,,,,,,,,,,,,,,,,,,,
-3.192468,47.364407,0,0,271,30,2023/05/18 18:32:16+02,,,,,,,,,,,,,,,,,,,,,
-3.192799,47.36446,0,0,272,31,2023/05/18 18:31:41+02,,,,,,,,,,,,,,,,,,,,,
-3.19271,47.364567,0,0,273,28,,,,,,,,,,,,,,,,,,,,,,
-3.192738,47.364682,0,0,274,26,2023/05/18 18:31:17+02,,,,,,,,,,,,,,,,,,,,,
-3.192798,47.36491,0,0,275,23,2023/05/18 18:30:50+02,,,,,,,,,,,,,,,,,,,,,
-3.192824,47.365045,0,0,276,21,,,,,,,,,,,,,,,,,,,,,,
-3.192881,47.365135,0,0,277,19,2023/05/18 18:30:23+02,,,,,,,,,,,,,,,,,,,,,
-3.192941,47.36536,0,0,278,14,2023/05/18 18:30:02+02,,,,,,,,,,,,,,,,,,,,,
-3.193297,47.365379,0,0,279,17,2023/05/18 18:29:35+02,,,,,,,,,,,,,,,,,,,,,
-3.193616,47.365352,0,0,280,18,2023/05/18 18:29:02+02,,,,,,,,,,,,,,,,,,,,,
-3.19387,47.365501,0,0,281,14,2023/05/18 18:28:24+02,,,,,,,,,,,,,,,,,,,,,
-3.194199,47.365508,0,0,282,13,2023/05/18 18:27:29+02,,,,,,,,,,,,,,,,,,,,,
-3.194511,47.365522,0,0,283,14,2023/05/18 18:27:05+02,,,,,,,,,,,,,,,,,,,,,
-3.194735,47.365364,0,0,284,16,2023/05/18 18:26:43+02,,,,,,,,,,,,,,,,,,,,,
-3.194942,47.365251,0,0,285,16,,,,,,,,,,,,,,,,,,,,,,
-3.195064,47.36533,0,0,286,16,,,,,,,,,,,,,,,,,,,,,,
-3.195099,47.365449,0,0,287,16,2023/05/18 18:25:28+02,,,,,,,,,,,,,,,,,,,,,
-3.195125,47.365643,0,0,288,16,2023/05/18 18:25:02+02,,,,,,,,,,,,,,,,,,,,,
-3.195032,47.365874,0,0,289,13,2023/05/18 18:24:34+02,,,,,,,,,,,,,,,,,,,,,
-3.195168,47.365945,0,0,290,16,,,,,,,,,,,,,,,,,,,,,,
-3.195229,47.36607,0,0,291,17,2023/05/18 18:23:56+02,,,,,,,,,,,,,,,,,,,,,
-3.195206,47.366325,0,0,292,16,2023/05/18 18:23:41+02,,,,,,,,,,,,,,,,,,,,,
-3.195267,47.366438,0,0,293,17,,,,,,,,,,,,,,,,,,,,,,
-3.195198,47.366559,0,0,294,15,2023/05/18 18:23:19+02,,,,,,,,,,,,,,,,,,,,,
-3.195166,47.366697,0,0,295,14,,,,,,,,,,,,,,,,,,,,,,
-3.195239,47.366802,0,0,296,13,2023/05/18 18:22:59+02,,,,,,,,,,,,,,,,,,,,,
-3.195219,47.366948,0,0,297,11,,,,,,,,,,,,,,,,,,,,,,
-3.195242,47.367049,0,0,298,9,2023/05/18 18:22:18+02,,,,,,,,,,,,,,,,,,,,,
-3.195436,47.366962,0,0,299,14,,,,,,,,,,,,,,,,,,,,,,
-3.195661,47.366926,0,0,300,18,2023/05/18 18:21:56+02,,,,,,,,,,,,,,,,,,,,,
-3.195822,47.366956,0,0,301,20,,,,,,,,,,,,,,,,,,,,,,
-3.195983,47.367016,0,0,302,20,2023/05/18 18:21:34+02,,,,,,,,,,,,,,,,,,,,,
-3.196182,47.367223,0,0,303,16,2023/05/18 18:21:10+02,,,,,,,,,,,,,,,,,,,,,
-3.196372,47.367225,0,0,304,18,,,,,,,,,,,,,,,,,,,,,,
-3.196458,47.367315,0,0,305,17,2023/05/18 18:20:34+02,,,,,,,,,,,,,,,,,,,,,
-3.196753,47.367424,0,0,306,17,2023/05/18 18:20:10+02,,,,,,,,,,,,,,,,,,,,,
-3.197088,47.367405,0,0,307,22,2023/05/18 18:19:51+02,,,,,,,,,,,,,,,,,,,,,
-3.197363,47.367279,0,0,308,28,2023/05/18 18:19:32+02,,,,,,,,,,,,,,,,,,,,,
-3.197693,47.367246,0,0,309,32,2023/05/18 18:19:16+02,,,,,,,,,,,,,,,,,,,,,
-3.198004,47.367166,0,0,310,36,2023/05/18 18:18:40+02,,,,,,,,,,,,,,,,,,,,,
-3.198335,47.367202,0,0,311,39,2023/05/18 18:17:59+02,,,,,,,,,,,,,,,,,,,,,
-3.198418,47.367426,0,0,312,40,2023/05/18 18:17:40+02,,,,,,,,,,,,,,,,,,,,,
-3.198493,47.367652,0,0,313,41,2023/05/18 18:17:17+02,,,,,,,,,,,,,,,,,,,,,
-3.198511,47.367885,0,0,314,42,2023/05/18 18:16:59+02,,,,,,,,,,,,,,,,,,,,,
-3.198425,47.368114,0,0,315,43,2023/05/18 18:16:34+02,,,,,,,,,,,,,,,,,,,,,
-3.19811,47.368189,0,0,316,38,2023/05/18 18:16:15+02,,,,,,,,,,,,,,,,,,,,,
-3.1978,47.368284,0,0,317,31,2023/05/18 18:15:52+02,,,,,,,,,,,,,,,,,,,,,
-3.197613,47.368472,0,0,318,26,2023/05/18 18:15:19+02,,,,,,,,,,,,,,,,,,,,,
-3.197608,47.368604,0,0,319,24,,,,,,,,,,,,,,,,,,,,,,
-3.19745,47.368713,0,0,320,20,2023/05/18 18:14:55+02,,,,,,,,,,,,,,,,,,,,,
-3.197468,47.368923,0,0,321,18,2023/05/18 18:14:30+02,,,,,,,,,,,,,,,,,,,,,
-3.197569,47.369136,0,0,322,18,2023/05/18 18:14:10+02,,,,,,,,,,,,,,,,,,,,,
-3.197584,47.369253,0,0,323,16,,,,,,,,,,,,,,,,,,,,,,
-3.197771,47.369274,0,0,324,18,2023/05/18 18:13:37+02,,,,,,,,,,,,,,,,,,,,,
-3.19795,47.369293,0,0,325,20,,,,,,,,,,,,,,,,,,,,,,
-3.198124,47.369327,0,0,326,22,2023/05/18 18:13:07+02,,,,,,,,,,,,,,,,,,,,,
-3.198428,47.36934,0,0,327,25,2023/05/18 18:12:47+02,,,,,,,,,,,,,,,,,,,,,
-3.198579,47.369331,0,0,328,27,,,,,,,,,,,,,,,,,,,,,,
-3.198766,47.369364,0,0,329,27,2023/05/18 18:12:29+02,,,,,,,,,,,,,,,,,,,,,
-3.19904,47.369507,0,0,330,25,2023/05/18 18:12:14+02,,,,,,,,,,,,,,,,,,,,,
-3.199316,47.369654,0,0,331,23,2023/05/18 18:10:48+02,,,,,,,,,,,,,,,,,,,,,
-3.199475,47.369685,0,0,332,23,,,,,,,,,,,,,,,,,,,,,,
-3.199646,47.36965,0,0,333,25,,,,,,,,,,,,,,,,,,,,,,
-3.199516,47.369767,0,0,334,21,,,,,,,,,,,,,,,,,,,,,,
-3.199533,47.36983,0,0,335,19,2023/05/18 18:09:40+02,,,,,,,,,,,,,,,,,,,,,
-3.199855,47.36976,0,0,336,23,2023/05/18 18:09:21+02,,,,,,,,,,,,,,,,,,,,,
-3.200106,47.369614,0,0,337,29,2023/05/18 18:08:52+02,,,,,,,,,,,,,,,,,,,,,
-3.20017,47.369837,0,0,338,26,2023/05/18 18:08:31+02,,,,,,,,,,,,,,,,,,,,,
-3.200214,47.369949,0,0,339,24,,,,,,,,,,,,,,,,,,,,,,
-3.200159,47.370074,0,0,340,21,2023/05/18 18:08:15+02,,,,,,,,,,,,,,,,,,,,,
-3.200015,47.370282,0,0,341,15,2023/05/18 18:07:56+02,,,,,,,,,,,,,,,,,,,,,
-3.199951,47.370386,0,0,342,13,,,,,,,,,,,,,,,,,,,,,,
-3.199973,47.370454,0,0,343,13,,,,,,,,,,,,,,,,,,,,,,
-3.200069,47.3705,0,0,344,14,2023/05/18 18:07:34+02,,,,,,,,,,,,,,,,,,,,,
-3.200277,47.370668,0,0,345,17,2023/05/18 18:07:07+02,,,,,,,,,,,,,,,,,,,,,
-3.200343,47.370897,0,0,346,16,2023/05/18 18:06:48+02,,,,,,,,,,,,,,,,,,,,,
-3.200432,47.371115,0,0,347,14,2023/05/18 18:06:28+02,,,,,,,,,,,,,,,,,,,,,
-3.200589,47.371315,0,0,348,14,2023/05/18 18:06:04+02,,,,,,,,,,,,,,,,,,,,,
-3.200921,47.371289,0,0,349,20,2023/05/18 18:05:42+02,,,,,,,,,,,,,,,,,,,,,
-3.201263,47.371302,0,0,350,23,2023/05/18 18:05:12+02,,,,,,,,,,,,,,,,,,,,,
-3.201429,47.371354,0,0,351,24,,,,,,,,,,,,,,,,,,,,,,
-3.201478,47.371482,0,0,352,22,2023/05/18 18:04:34+02,,,,,,,,,,,,,,,,,,,,,
-3.201647,47.37166,0,0,353,21,2023/05/18 18:04:07+02,,,,,,,,,,,,,,,,,,,,,
-3.201801,47.371873,0,0,354,16,2023/05/18 18:03:40+02,,,,,,,,,,,,,,,,,,,,,
-3.201912,47.371939,0,0,355,15,,,,,,,,,,,,,,,,,,,,,,
-3.202091,47.371947,0,0,356,15,2023/05/18 18:03:23+02,,,,,,,,,,,,,,,,,,,,,
-3.202433,47.372009,0,0,357,15,2023/05/18 18:03:03+02,,,,,,,,,,,,,,,,,,,,,
-3.202775,47.371962,0,0,358,14,2023/05/18 18:02:47+02,,,,,,,,,,,,,,,,,,,,,
-3.202909,47.371892,0,0,359,15,,,,,,,,,,,,,,,,,,,,,,
-3.203096,47.371881,0,0,360,14,2023/05/18 18:02:31+02,,,,,,,,,,,,,,,,,,,,,
-3.203382,47.37181,0,0,361,14,2023/05/18 18:02:05+02,,,,,,,,,,,,,,,,,,,,,
-3.203415,47.37168,0,0,362,16,,,,,,,,,,,,,,,,,,,,,,
-3.203486,47.371633,0,0,363,16,,,,,,,,,,,,,,,,,,,,,,
-3.203589,47.371616,0,0,364,15,2023/05/18 18:01:32+02,,,,,,,,,,,,,,,,,,,,,
-3.203629,47.3716,0,0,365,14,,,,,,,,,,,,,,,,,,,,,,
-3.203676,47.371631,0,0,366,13,,,,,,,,,,,,,,,,,,,,,,
-3.203775,47.371591,0,0,367,13,,,,,,,,,,,,,,,,,,,,,,
-3.203863,47.371487,0,0,368,13,2023/05/18 18:00:52+02,,,,,,,,,,,,,,,,,,,,,
-3.204018,47.371286,0,0,369,14,2023/05/18 18:00:34+02,,,,,,,,,,,,,,,,,,,,,
-3.204241,47.371115,0,0,370,14,2023/05/18 18:00:17+02,,,,,,,,,,,,,,,,,,,,,
-3.204356,47.370986,0,0,371,17,,,,,,,,,,,,,,,,,,,,,,
-3.204439,47.370911,0,0,372,18,,,,,,,,,,,,,,,,,,,,,,
-3.204544,47.370928,0,0,373,18,,,,,,,,,,,,,,,,,,,,,,
-3.204579,47.371034,0,0,374,17,,,,,,,,,,,,,,,,,,,,,,
-3.204678,47.37112,0,0,375,16,2023/05/18 17:58:38+02,,,,,,,,,,,,,,,,,,,,,
-3.204774,47.371075,0,0,376,17,,,,,,,,,,,,,,,,,,,,,,
-3.204864,47.371117,0,0,377,16,,,,,,,,,,,,,,,,,,,,,,
-3.20505,47.371114,0,0,378,17,2023/05/18 17:57:21+02,,,,,,,,,,,,,,,,,,,,,
-3.205231,47.371065,0,0,379,17,,,,,,,,,,,,,,,,,,,,,,
-3.205288,47.370957,0,0,380,19,2023/05/18 17:56:46+02,,,,,,,,,,,,,,,,,,,,,
-3.205486,47.370774,0,0,381,21,2023/05/18 17:56:30+02,,,,,,,,,,,,,,,,,,,,,
-3.2057,47.370597,0,0,382,23,2023/05/18 17:56:11+02,,,,,,,,,,,,,,,,,,,,,
-3.205857,47.370513,0,0,383,25,,,,,,,,,,,,,,,,,,,,,,
-3.206026,47.370512,0,0,384,26,2023/05/18 17:55:13+02,,,,,,,,,,,,,,,,,,,,,
-3.206026,47.370512,0,0,385,26,2023/05/18 17:54:38+02,,,,,,,,,,,,,,,,,,,,,
-3.206363,47.370522,0,0,386,27,2023/05/18 17:54:25+02,,,,,,,,,,,,,,,,,,,,,
-3.206698,47.370584,0,0,387,27,2023/05/18 17:54:07+02,,,,,,,,,,,,,,,,,,,,,
-3.206874,47.37057,0,0,388,27,,,,,,,,,,,,,,,,,,,,,,
-3.207112,47.370635,0,0,389,27,2023/05/18 17:53:46+02,,,,,,,,,,,,,,,,,,,,,
-3.207163,47.370766,0,0,390,26,,,,,,,,,,,,,,,,,,,,,,
-3.207281,47.37081,0,0,391,26,2023/05/18 17:53:16+02,,,,,,,,,,,,,,,,,,,,,
-3.207672,47.370781,0,0,392,27,2023/05/18 17:52:52+02,,,,,,,,,,,,,,,,,,,,,
-3.207859,47.370877,0,0,393,25,,,,,,,,,,,,,,,,,,,,,,
-3.207946,47.370985,0,0,394,24,2023/05/18 17:52:32+02,,,,,,,,,,,,,,,,,,,,,
-3.207883,47.371207,0,0,395,20,2023/05/18 17:52:10+02,,,,,,,,,,,,,,,,,,,,,
-3.207841,47.371436,0,0,396,16,2023/05/18 17:51:44+02,,,,,,,,,,,,,,,,,,,,,
-3.207817,47.37167,0,0,397,11,2023/05/18 17:51:18+02,,,,,,,,,,,,,,,,,,,,,
-3.207734,47.371792,0,0,398,9,,,,,,,,,,,,,,,,,,,,,,
-3.207705,47.371845,0,0,399,9,,,,,,,,,,,,,,,,,,,,,,
-3.207804,47.37184,0,0,400,10,,,,,,,,,,,,,,,,,,,,,,
-3.207783,47.3719,0,0,401,9,,,,,,,,,,,,,,,,,,,,,,
-3.207928,47.371902,0,0,402,11,2023/05/18 17:50:28+02,,,,,,,,,,,,,,,,,,,,,
-3.208073,47.371825,0,0,403,13,,,,,,,,,,,,,,,,,,,,,,
-3.208101,47.371702,0,0,404,14,2023/05/18 17:50:09+02,,,,,,,,,,,,,,,,,,,,,
-3.208251,47.371641,0,0,405,16,,,,,,,,,,,,,,,,,,,,,,
-3.208447,47.371624,0,0,406,19,2023/05/18 17:49:10+02,,,,,,,,,,,,,,,,,,,,,
-3.208281,47.371867,0,0,407,15,2023/05/18 17:48:55+02,,,,,,,,,,,,,,,,,,,,,
-3.208283,47.372105,0,0,408,13,2023/05/18 17:48:34+02,,,,,,,,,,,,,,,,,,,,,
-3.208168,47.372327,0,0,409,10,2023/05/18 17:48:10+02,,,,,,,,,,,,,,,,,,,,,
-3.208201,47.37248,0,0,410,9,,,,,,,,,,,,,,,,,,,,,,
-3.208377,47.372468,0,0,411,12,,,,,,,,,,,,,,,,,,,,,,
-3.208687,47.372576,0,0,412,16,2023/05/18 17:46:55+02,,,,,,,,,,,,,,,,,,,,,
-3.208981,47.372667,0,0,413,19,2023/05/18 17:46:37+02,,,,,,,,,,,,,,,,,,,,,
-3.209316,47.372693,0,0,414,21,2023/05/18 17:46:15+02,,,,,,,,,,,,,,,,,,,,,
-3.209663,47.372694,0,0,415,23,2023/05/18 17:45:57+02,,,,,,,,,,,,,,,,,,,,,
-3.210005,47.372782,0,0,416,21,2023/05/18 17:45:39+02,,,,,,,,,,,,,,,,,,,,,
-3.21023,47.372952,0,0,417,14,2023/05/18 17:45:22+02,,,,,,,,,,,,,,,,,,,,,
-3.210424,47.373013,0,0,418,12,,,,,,,,,,,,,,,,,,,,,,
-3.210606,47.373117,0,0,419,8,2023/05/18 17:45:05+02,,,,,,,,,,,,,,,,,,,,,
-3.2108,47.373021,0,0,420,11,2023/05/18 17:44:45+02,,,,,,,,,,,,,,,,,,,,,
-3.210994,47.372854,0,0,421,17,2023/05/18 17:44:27+02,,,,,,,,,,,,,,,,,,,,,
-3.21119,47.372657,0,0,422,25,2023/05/18 17:44:10+02,,,,,,,,,,,,,,,,,,,,,
-3.211388,47.37248,0,0,423,31,2023/05/18 17:43:51+02,,,,,,,,,,,,,,,,,,,,,
-3.211523,47.372398,0,0,424,31,,,,,,,,,,,,,,,,,,,,,,
-3.21183,47.37244,0,0,425,32,2023/05/18 17:43:33+02,,,,,,,,,,,,,,,,,,,,,
-3.21206,47.372456,0,0,426,33,,,,,,,,,,,,,,,,,,,,,,
-3.212097,47.372545,0,0,427,31,2023/05/18 17:43:15+02,,,,,,,,,,,,,,,,,,,,,
-3.212265,47.372735,0,0,428,27,2023/05/18 17:42:57+02,,,,,,,,,,,,,,,,,,,,,
-3.212339,47.37282,0,0,429,25,,,,,,,,,,,,,,,,,,,,,,
-3.212488,47.372872,0,0,430,25,2023/05/18 17:42:37+02,,,,,,,,,,,,,,,,,,,,,
-3.212588,47.372977,0,0,431,23,,,,,,,,,,,,,,,,,,,,,,
-3.21257,47.373094,0,0,432,20,2023/05/18 17:42:18+02,,,,,,,,,,,,,,,,,,,,,
-3.212616,47.373256,0,0,433,17,,,,,,,,,,,,,,,,,,,,,,
-3.212855,47.373251,0,0,434,17,2023/05/18 17:41:50+02,,,,,,,,,,,,,,,,,,,,,
-3.213158,47.373157,0,0,435,19,2023/05/18 17:41:29+02,,,,,,,,,,,,,,,,,,,,,
-3.213496,47.373124,0,0,436,20,2023/05/18 17:41:10+02,,,,,,,,,,,,,,,,,,,,,
-3.213799,47.373026,0,0,437,21,2023/05/18 17:40:50+02,,,,,,,,,,,,,,,,,,,,,
-3.214147,47.372972,0,0,438,21,2023/05/18 17:40:24+02,,,,,,,,,,,,,,,,,,,,,
-3.214492,47.373102,0,0,439,17,2023/05/18 17:40:02+02,,,,,,,,,,,,,,,,,,,,,
-3.214638,47.373324,0,0,440,13,2023/05/18 17:39:44+02,,,,,,,,,,,,,,,,,,,,,
-3.214741,47.373362,0,0,441,12,2023/05/18 17:39:13+02,,,,,,,,,,,,,,,,,,,,,
-3.214926,47.373336,0,0,442,12,2023/05/18 17:39:03+02,,,,,,,,,,,,,,,,,,,,,
-3.214995,47.373234,0,0,443,13,2023/05/18 17:26:13+02,,,,,,,,,,,,,,,,,,,,,
-3.215115,47.373141,0,0,444,14,,,,,,,,,,,,,,,,,,,,,,
-3.215285,47.373119,0,0,445,14,2023/05/18 17:25:23+02,,,,,,,,,,,,,,,,,,,,,
-3.215369,47.373015,0,0,446,15,,,,,,,,,,,,,,,,,,,,,,
-3.215521,47.372952,0,0,447,15,2023/05/18 17:24:57+02,,,,,,,,,,,,,,,,,,,,,
-3.2157,47.372964,0,0,448,14,,,,,,,,,,,,,,,,,,,,,,
-3.215806,47.373082,0,0,449,12,2023/05/18 17:24:31+02,,,,,,,,,,,,,,,,,,,,,
-3.215932,47.373,0,0,450,12,,,,,,,,,,,,,,,,,,,,,,
-3.215964,47.372852,0,0,451,13,,,,,,,,,,,,,,,,,,,,,,
-3.216045,47.372689,0,0,452,15,,,,,,,,,,,,,,,,,,,,,,
-3.216206,47.372629,0,0,453,14,2023/05/18 17:23:00+02,,,,,,,,,,,,,,,,,,,,,
-3.216252,47.372692,0,0,454,13,,,,,,,,,,,,,,,,,,,,,,
-3.216316,47.372667,0,0,455,13,2023/05/18 16:56:12+02,,,,,,,,,,,,,,,,,,,,,
-3.216442,47.372494,0,0,456,14,2023/05/18 16:54:55+02,,,,,,,,,,,,,,,,,,,,,
-3.216549,47.372484,0,0,457,14,,,,,,,,,,,,,,,,,,,,,,
-3.216679,47.372363,0,0,458,15,,,,,,,,,,,,,,,,,,,,,,
-3.2168,47.372337,0,0,459,14,2023/05/18 16:54:19+02,,,,,,,,,,,,,,,,,,,,,
-3.216998,47.372167,0,0,460,16,2023/05/18 16:53:57+02,,,,,,,,,,,,,,,,,,,,,
-3.217177,47.372115,0,0,461,15,,,,,,,,,,,,,,,,,,,,,,
-3.21722,47.371992,0,0,462,17,2023/05/18 16:53:39+02,,,,,,,,,,,,,,,,,,,,,
-3.2173,47.371764,0,0,463,20,2023/05/18 16:53:21+02,,,,,,,,,,,,,,,,,,,,,
-3.21732,47.371534,0,0,464,22,2023/05/18 16:53:02+02,,,,,,,,,,,,,,,,,,,,,
-3.217407,47.37131,0,0,465,24,2023/05/18 16:52:42+02,,,,,,,,,,,,,,,,,,,,,
-3.21755,47.37114,0,0,466,24,2023/05/18 16:52:21+02,,,,,,,,,,,,,,,,,,,,,
-3.217745,47.370986,0,0,467,23,2023/05/18 16:52:01+02,,,,,,,,,,,,,,,,,,,,,
-3.217963,47.370812,0,0,468,22,2023/05/18 16:51:42+02,,,,,,,,,,,,,,,,,,,,,
-3.218136,47.370611,0,0,469,23,2023/05/18 16:51:25+02,,,,,,,,,,,,,,,,,,,,,
-3.218234,47.370479,0,0,470,23,,,,,,,,,,,,,,,,,,,,,,
-3.218415,47.370453,0,0,471,21,2023/05/18 16:50:50+02,,,,,,,,,,,,,,,,,,,,,
-3.218591,47.370439,0,0,472,19,,,,,,,,,,,,,,,,,,,,,,
-3.218681,47.370342,0,0,473,19,2023/05/18 16:50:32+02,,,,,,,,,,,,,,,,,,,,,
-3.218673,47.370112,0,0,474,21,2023/05/18 16:50:12+02,,,,,,,,,,,,,,,,,,,,,
-3.218598,47.369882,0,0,475,23,2023/05/18 16:49:53+02,,,,,,,,,,,,,,,,,,,,,
-3.218528,47.369659,0,0,476,25,2023/05/18 16:49:34+02,,,,,,,,,,,,,,,,,,,,,
-3.218603,47.369439,0,0,477,24,2023/05/18 16:49:17+02,,,,,,,,,,,,,,,,,,,,,
-3.218706,47.369219,0,0,478,23,2023/05/18 16:48:57+02,,,,,,,,,,,,,,,,,,,,,
-3.21873,47.368989,0,0,479,22,2023/05/18 16:48:37+02,,,,,,,,,,,,,,,,,,,,,
-3.218643,47.368764,0,0,480,23,2023/05/18 16:48:18+02,,,,,,,,,,,,,,,,,,,,,
-3.218476,47.368566,0,0,481,26,2023/05/18 16:48:01+02,,,,,,,,,,,,,,,,,,,,,
-3.218298,47.368375,0,0,482,28,2023/05/18 16:47:44+02,,,,,,,,,,,,,,,,,,,,,
-3.218229,47.368149,0,0,483,26,2023/05/18 16:47:24+02,,,,,,,,,,,,,,,,,,,,,
-3.218208,47.367909,0,0,484,23,2023/05/18 16:47:07+02,,,,,,,,,,,,,,,,,,,,,
-3.218128,47.367692,0,0,485,22,2023/05/18 16:46:50+02,,,,,,,,,,,,,,,,,,,,,
-3.21804,47.367464,0,0,486,20,2023/05/18 16:46:30+02,,,,,,,,,,,,,,,,,,,,,
-3.21786,47.367274,0,0,487,21,2023/05/18 16:46:09+02,,,,,,,,,,,,,,,,,,,,,
-3.217648,47.367085,0,0,488,21,2023/05/18 16:45:46+02,,,,,,,,,,,,,,,,,,,,,
-3.217515,47.366995,0,0,489,22,,,,,,,,,,,,,,,,,,,,,,
-3.217358,47.366971,0,0,490,22,2023/05/18 16:45:15+02,,,,,,,,,,,,,,,,,,,,,
-3.217296,47.366753,0,0,491,20,2023/05/18 16:44:35+02,,,,,,,,,,,,,,,,,,,,,
-3.217289,47.366529,0,0,492,17,2023/05/18 16:43:59+02,,,,,,,,,,,,,,,,,,,,,
-3.217384,47.366309,0,0,493,13,2023/05/18 16:43:19+02,,,,,,,,,,,,,,,,,,,,,
-3.21761,47.366304,0,0,494,11,,,,,,,,,,,,,,,,,,,,,,
-3.217498,47.366226,0,0,495,11,,,,,,,,,,,,,,,,,,,,,,
-3.217485,47.366094,0,0,496,10,2023/05/18 16:42:49+02,,,,,,,,,,,,,,,,,,,,,
-3.217533,47.36598,0,0,497,8,,,,,,,,,,,,,,,,,,,,,,
-3.217463,47.365873,0,0,498,7,2023/05/18 16:42:24+02,,,,,,,,,,,,,,,,,,,,,
-3.21774,47.365735,0,0,499,7,2023/05/18 16:41:51+02,,,,,,,,,,,,,,,,,,,,,
-3.217759,47.365618,0,0,500,8,,,,,,,,,,,,,,,,,,,,,,
-3.217833,47.365505,0,0,501,9,2023/05/18 16:41:24+02,,,,,,,,,,,,,,,,,,,,,
-3.217899,47.365378,0,0,502,10,,,,,,,,,,,,,,,,,,,,,,
-3.217996,47.365292,0,0,503,9,2023/05/18 16:41:02+02,,,,,,,,,,,,,,,,,,,,,
-3.218016,47.365059,0,0,504,11,2023/05/18 16:40:49+02,,,,,,,,,,,,,,,,,,,,,
-3.218046,47.364824,0,0,505,10,2023/05/18 16:40:33+02,,,,,,,,,,,,,,,,,,,,,
-3.218101,47.364597,0,0,506,9,2023/05/18 16:40:14+02,,,,,,,,,,,,,,,,,,,,,
-3.218088,47.364361,0,0,507,8,2023/05/18 16:39:52+02,,,,,,,,,,,,,,,,,,,,,
-3.218053,47.364132,0,0,508,8,2023/05/18 16:39:26+02,,,,,,,,,,,,,,,,,,,,,
-3.217943,47.363914,0,0,509,8,2023/05/18 16:39:01+02,,,,,,,,,,,,,,,,,,,,,
-3.217833,47.363699,0,0,510,9,2023/05/18 16:38:39+02,,,,,,,,,,,,,,,,,,,,,
-3.217856,47.363472,0,0,511,8,2023/05/18 16:38:15+02,,,,,,,,,,,,,,,,,,,,,
-3.217958,47.36325,0,0,512,7,2023/05/18 16:37:52+02,,,,,,,,,,,,,,,,,,,,,
-3.217991,47.3631,0,0,513,7,,,,,,,,,,,,,,,,,,,,,,
-3.21821,47.363063,0,0,514,5,2023/05/18 16:37:29+02,,,,,,,,,,,,,,,,,,,,,
-3.218556,47.363129,0,0,515,7,2023/05/18 16:37:07+02,,,,,,,,,,,,,,,,,,,,,
-3.218871,47.36321,0,0,516,11,2023/05/18 16:34:31+02,,,,,,,,,,,,,,,,,,,,,
-3.219099,47.363213,0,0,517,14,,,,,,,,,,,,,,,,,,,,,,
-3.219185,47.363267,0,0,518,15,2023/05/18 16:33:55+02,,,,,,,,,,,,,,,,,,,,,
-3.2193,47.363344,0,0,519,16,,,,,,,,,,,,,,,,,,,,,,
-3.219488,47.363359,0,0,520,18,2023/05/18 16:33:10+02,,,,,,,,,,,,,,,,,,,,,
-3.219785,47.363462,0,0,521,21,2023/05/18 16:32:46+02,,,,,,,,,,,,,,,,,,,,,
-3.219911,47.363675,0,0,522,22,2023/05/18 16:32:30+02,,,,,,,,,,,,,,,,,,,,,
-3.219942,47.363796,0,0,523,22,,,,,,,,,,,,,,,,,,,,,,
-3.220059,47.363884,0,0,524,23,2023/05/18 16:32:16+02,,,,,,,,,,,,,,,,,,,,,
-3.220148,47.364119,0,0,525,24,2023/05/18 16:31:58+02,,,,,,,,,,,,,,,,,,,,,
-3.220235,47.364348,0,0,526,24,2023/05/18 16:31:41+02,,,,,,,,,,,,,,,,,,,,,
-3.220345,47.364567,0,0,527,25,2023/05/18 16:31:23+02,,,,,,,,,,,,,,,,,,,,,
-3.220436,47.364764,0,0,528,25,2023/05/18 16:31:03+02,,,,,,,,,,,,,,,,,,,,,
-3.220478,47.364987,0,0,529,25,2023/05/18 16:30:46+02,,,,,,,,,,,,,,,,,,,,,
-3.22043,47.365229,0,0,530,23,2023/05/18 16:30:29+02,,,,,,,,,,,,,,,,,,,,,
-3.220479,47.365455,0,0,531,23,2023/05/18 16:30:06+02,,,,,,,,,,,,,,,,,,,,,
-3.220441,47.365669,0,0,532,21,2023/05/18 16:29:46+02,,,,,,,,,,,,,,,,,,,,,
-3.220476,47.365906,0,0,533,20,2023/05/18 16:29:26+02,,,,,,,,,,,,,,,,,,,,,
-3.220666,47.365883,0,0,534,23,,,,,,,,,,,,,,,,,,,,,,
-3.220801,47.365964,0,0,535,25,2023/05/18 16:29:06+02,,,,,,,,,,,,,,,,,,,,,
-3.221086,47.366118,0,0,536,26,2023/05/18 16:28:48+02,,,,,,,,,,,,,,,,,,,,,
-3.221177,47.366356,0,0,537,26,2023/05/18 16:28:29+02,,,,,,,,,,,,,,,,,,,,,
-3.221164,47.36643,0,0,538,26,,,,,,,,,,,,,,,,,,,,,,
-3.221255,47.366525,0,0,539,26,,,,,,,,,,,,,,,,,,,,,,
